 4, 12, 6, 2, , 25, 20, 16, 15, 6, 5, 20, 23, 21, 18, 25, 7, 3, 18, 19, 18, 57, 17, 6, 8, 21, 22, 14, 19, 18, 5, 8, 10, 26, 18, 32, 24, 7, 5, 22, 11, 21, 19, 13, 10, 2, 3, 15, 26, 19, 15, 9, 11, 15, 24, 22, 25, 16, 4, 2, 20, 25, 20, 17, 21, 6, 6, 20, 32, 20, 16, 24, 8, 6, 16, , 20, 17, 24, 7, 4, 27, 27, 15, 21, 16, 6, 7, 24, 18
 2, 10, 8, 5, 23, 21, 21, 21, 9, 5, 5, 27, 24, 20, 22, 26, 3, 3, 18, 22, 21, 29, 26, 7, 4, 23, 24, 22, 17, 21, 7, 5, 8, 25, 18, 27, 21, 3, 3, 20, 21, 20, 21, 21, 7, 3, 8, 19, 25, 23, 16, 6, 5, 16, 32, 22, 18, 21, 14, 6, 27, 23, 21, 17, 29, 12, 4, 19, 21, 18, 29, 17, 8, 2, 17, , 24, 22, 22, 5, 8, 25, 27, 26, 25, 22, 11, 7, 24, 30
 3, 20, 4, 4, 26, 28, 21, 24, 12, 14, 5, 23, 26, 24, 21, 26, 7, 3, 23, 25, 22, 38, 26, 6, 6, 21, 21, 29, 16, 22, 4, 7, 8, 21, 16, 32, 26, 9, 7, 22, 21, 32, 21, 22, 8, 4, 10, 26, 19, 16, 24, 3, 10, 23, 24, 28, 25, 22, 9, 8, 24, 26, 33, 27, 30, 9, 3, 25, 25, 19, 26, 29, 10, 8, 28, , 22, 30, 20, 7, 6, 23, 30, 21, 19, 27, 8, 5, 28, 30
 3, 7, 7, 5, 26, 26, 26, 22, 27, 7, 4, 22, 33, 23, 22, 33, 11, 4, 18, 28, 23, 56, 25, 3, 6, 24, 25, 25, 27, 17, 11, 3, 9, 15, 16, 36, 22, 6, 4, 27, 21, 25, 29, 20, 10, 5, 10, 20, 36, 29, 24, 6, 6, 24, 23, 28, 18, 23, 6, 4, 29, 21, 27, 20, 29, 9, 6, 21, 27, 21, 18, 32, 9, 5, 12, , 19, 16, 26, 6, 7, 28, 22, 27, 24, 29, 6, 3, 25, 22
 4, 9, 10, 5, 20, 19, 30, 16, , 5, 5, 22, 23, 28, 26, 23, 6, 4, 21, 20, 16, 42, 25, 10, 5, 27, 19, 27, 30, 18, 7, 8, 5, 21, 17, 31, 24, 5, 7, 21, 21, 26, 23, 17, 12, 3, 4, 20, 25, 15, 23, 7, 8, 22, 21, 23, 25, 19, 6, 4, 24, 23, 18, 17, 23, 8, 8, 22, 16, 20, 17, 20, 16, 3, 22, , 27, 27, 23, 9, 5, 26, 30, 25, 20, 29, 7, 6, 17, 16
 3, 10, 4, 12, 21, 20, 21, 15, 19, 7, 3, 18, 28, 23, 25, 13, 6, 5, 19, 23, 25, 37, 25, 7, 2, 26, 23, 22, 20, 18, 11, 4, 9, 20, 18, 45, 20, 5, 5, 26, 20, 20, 23, 15, 6, 6, 6, 26, 30, 17, 24, 14, 6, 19, 25, 17, 24, 17, 8, 3, 17, 22, 22, 17, 27, 11, 3, 22, 20, 20, 22, 24, 4, 6, 22, , 22, 16, 17, 12, 9, 25, 36, 20, 22, 28, 11, 6, 20, 20
 2, 20, 5, 4, 28, 18, 23, 20, 21, 4, 3, 15, 21, 20, 25, 20, 9, 5, 15, 22, 18, 41, 29, 11, 4, 22, 22, 24, 20, 21, 7, 6, 10, 20, 16, 41, 20, 5, 6, 25, 20, 15, 22, 18, 7, 4, 6, 24, 30, 24, 21, 6, 5, 23, 22, 20, 26, 19, 4, 4, 24, 26, 25, 19, 29, 8, 6, 24, 21, 21, 19, 20, 7, 7, 27, , 22, 18, 13, 4, 6, 26, 30, 25, 25, 26, 10, 4, 24, 21
 4, 15, 4, 3, 26, 25, 24, 16, 16, 9, 8, 23, , 22, 20, 24, 9, 4, 30, 19, 19, 33, 18, 13, 4, 26, 15, 19, 26, 16, 6, 5, 9, 22, 15, 48, 27, 10, 7, 27, 27, 23, 20, 19, 8, 6, 2, 25, 30, 27, 22, 8, 2, 25, 29, 20, 23, 25, 8, 10, 25, 22, 20, 20, 23, 6, 2, 25, 26, 24, 18, 28, 12, 5, 22, , 24, 23, 14, 11, 13, 24, 33, 28, 23, 19, 6, 4, 19, 26
 3, 8, 5, 2, 24, 24, 25, 16, 18, 7, 4, 22, 32, 28, 27, 21, 8, 8, 18, 24, 21, 35, 18, 6, 4, 20, 28, 25, 23, 21, 7, 7, 13, 29, 24, 43, 24, 6, 11, 25, 25, 29, 23, 20, 10, 7, 8, 22, 31, 27, 26, 7, 3, 32, 19, 27, 21, 20, 5, 4, 26, 29, 22, 24, 22, 9, 5, 22, 21, 31, 15, 28, 9, 5, 22, , 24, 17, 21, 6, 6, 26, 35, 16, 26, 27, 5, 5, 27, 31
 2, 9, 4, 3, 23, 23, 18, 22, 24, 8, 3, 24, 20, 21, 20, 26, 6, 7, 24, 24, 25, 37, 22, 8, 5, 15, 26, 20, 18, 27, 8, 3, 6, 28, 28, 37, 22, 7, 8, 28, 21, 26, 19, 21, 6, 4, 4, 27, 33, 22, 20, 12, 6, 23, 14, 19, 21, 19, 13, 3, 18, 23, 22, 28, 31, 9, 5, 23, 18, 28, 23, 28, 7, 2, 28, , 24, 25, 27, 8, 5, 26, 30, 17, 25, 27, 13, 9, 26, 19
 3, 11, 3, 5, 24, 28, 17, 24, 16, 2, 3, 19, 22, 19, 17, 27, 8, 5, 30, 20, 17, 45, 25, 11, 6, 18, 29, 13, 20, 21, 5, 6, 8, 28, 20, 35, 23, 6, 5, 25, 19, 17, 21, 13, 13, 6, 9, 16, 34, 23, 16, 10, 7, 23, 24, 16, 23, 21, 5, 2, 23, 25, 21, 20, 26, 13, 8, 20, 21, 23, 26, 24, 10, 4, 28, , 18, 23, 27, 11, 6, 29, 40, 20, 23, 28, 13, 9, 27, 22
 2, 14, 7, 4, 22, 26, 26, 27, 15, 8, 3, 19, 22, 27, 19, 18, 8, 5, 18, 22, 17, 43, 30, 4, 2, 28, 15, 21, 18, 18, 6, 7, 8, 24, 20, 28, 25, 8, 3, 21, 18, 28, 25, 15, 5, 6, 9, 26, 38, 16, 22, 4, 8, 20, 20, 22, 17, 15, 6, 4, 29, 27, 23, 27, 20, 12, 3, 23, 27, 19, 25, 16, 10, 4, 23, , 23, 24, 28, 12, 6, 23, 39, 29, 20, 25, 5, 6, 14, 25
 7, 16, 4, 5, 21, 24, 19, 25, 19, 7, 6, 25, 23, 27, 27, 21, 10, 5, 30, 26, 16, 43, 25, 13, 7, 27, 25, 26, 13, 18, 5, 4, 7, 22, 29, 30, 27, 4, 7, 27, 18, 24, 12, 11, 4, 4, 4, 25, 32, 20, 16, 4, 5, 17, 30, 24, 22, 18, 10, 8, 23, 33, 15, 31, 23, 9, 5, 28, 22, 25, 29, 29, 7, 4, 26, , 28, 18, 22, 7, 7, 28, 31, 19, 18, 20, 10, 5, 22, 32
 5, 15, 3, 4, 32, 26, 20, 23, 24, 6, 3, 19, 23, 25, 33, 26, 13, 7, 23, 25, 15, 45, 21, 8, 5, 32, 27, 19, 15, 18, 6, 6, 4, 30, 20, 31, 24, 9, 4, 25, 23, 18, 26, 18, 9, 4, 9, 23, 27, 18, 19, 9, 4, 22, 21, 20, 19, 25, 6, 7, 16, 23, 23, 18, 24, 5, 2, 27, 31, 20, 30, 27, 3, 6, 27, , 28, 23, 23, 13, 12, 24, 37, 29, 21, 28, 10, 7, 23, 31
 3, 11, 11, 4, 22, 21, 21, 23, 23, 4, 7, 23, 30, 25, 24, 22, 5, 6, 28, 26, 23, 53, 19, 8, 3, 25, 21, 24, 28, 26, 14, 7, 8, 32, 27, 34, 22, 5, 2, 23, 15, 19, 15, 28, 7, 5, 8, 22, , 18, 18, 6, 6, 22, 22, 21, 25, 26, 7, 10, 27, 23, 23, 17, 19, 8, 12, 36, 26, 17, 28, 18, 5, 6, 18, , 24, 22, 19, 7, 8, 22, 31, 21, 21, 22, 11, 8, 22, 25
 5, 11, 4, 3, 17, 17, 19, 17, 19, 13, 2, 25, 31, 27, 27, 17, 11, 3, 19, 26, 21, 33, 15, 4, 2, 26, 24, 21, 31, 23, 11, 7, 8, 23, 20, 28, 22, 9, 4, 24, 15, 21, 23, 26, 7, 6, 4, 22, 31, 19, 21, 11, 10, 23, 12, 27, 23, 26, 6, 2, 27, 29, 24, 20, 22, 6, 7, 22, 22, 22, 20, 20, 5, 5, 18, , 21, 16, 23, 8, 4, 22, 31, 26, 29, 21, 8, 5, 36, 24
 2, 12, 4, 11, 20, 22, 22, 15, 15, 7, 4, 21, 23, 29, 20, 26, 9, 4, 22, 23, 20, 48, 20, 9, 6, 27, 28, 18, 27, 23, 9, 7, 14, 25, 19, 33, 22, 8, 6, 28, 22, 22, 26, 31, 4, 7, 2, 22, 33, 24, 24, 13, 6, 19, 17, 23, 25, 19, 7, 9, 23, 26, 28, 21, 25, 9, 9, 21, 29, 15, 27, 24, 6, 4, 21, , 20, 24, 26, 8, 6, 26, 29, 24, 20, 23, 12, 3, 29, 23
 , 16, 3, 4, 22, 26, 25, 16, 16, 3, 11, 20, 22, 23, 31, 18, 7, 6, 21, 11, 18, 41, 19, 7, 5, 25, 24, 16, 18, 18, 9, 3, 10, 23, 29, 39, 25, 6, 6, 24, 17, 25, 28, 22, 6, 3, 7, 23, 27, 19, 28, 12, 3, 19, 27, 22, 18, 19, 13, 1, 21, 19, 17, 18, 22, 10, 6, 19, 22, 27, 25, 24, 6, 4, 20, , 25, 26, 25, 8, 7, 20, 32, 16, 22, 32, 9, 6, 26, 18
 3, 12, 6, 5, 26, 19, 28, 16, 17, 9, 2, 22, 28, 18, 28, 33, 4, 3, 24, 24, 19, 40, 16, 10, 8, 24, 17, 18, 25, 19, 8, 6, 13, 19, 18, 34, 21, 11, 6, 25, 16, 27, 19, 23, 7, 4, 5, 20, 33, 23, 24, 7, 9, 25, 21, 22, 27, 32, 9, 6, 25, 18, 21, 22, 25, 8, 5, 22, 23, 24, 19, 22, 5, 10, 24, , 26, 22, 20, 6, 11, 29, 31, 28, 27, , 8, 6, 16, 24
 5, 8, 5, 4, 29, 20, 17, 18, 25, 3, 4, 25, 28, 22, 19, 24, 8, 6, 25, 20, 21, 65, 21, 5, 4, 27, 31, 18, 17, 23, 3, 10, 8, 23, 26, 37, 20, 9, 5, 29, 23, 30, 27, 21, 9, 2, 3, 29, 28, 25, 19, 7, 4, 30, 18, 24, 30, 25, 8, 10, 16, 22, 21, 28, 17, 6, 7, 13, 28, 18, 24, 20, 8, 10, 30, , 23, 22, 22, 7, 2, 24, 36, 25, 26, 17, 14, 2, 25, 19
 4, 11, 7, 7, 34, 28, 19, 31, 19, 7, 8, 21, 27, 23, 21, 25, 7, 5, 24, 18, 24, 42, 29, 10, 8, 28, 27, 26, 15, 19, 5, 6, 7, 21, 27, 32, 20, 9, 6, 26, 24, 26, 29, 16, 8, 3, 6, 24, 26, 21, 19, 13, 4, 17, 30, 21, 17, 22, 6, 7, 21, 20, 14, 22, 26, 12, 5, 19, 23, 26, 26, 23, 7, 4, 27, , 18, 20, 22, 9, 9, 31, 29, 18, 15, 30, 9, 3, 32, 24
 3, 7, 5, 4, 26, 32, 17, 14, , 6, 7, 19, 35, 21, 20, 27, 8, 3, 16, 15, 25, 25, 26, 6, 3, 28, 25, 21, 19, 18, 8, 5, 11, 25, 23, 35, 23, 10, 2, 28, 16, 22, 21, 21, 5, 4, 8, 17, 35, 21, 16, 12, 3, 20, 29, 24, 17, 25, 9, 7, 18, 20, 22, 22, 29, 7, 6, 17, 24, 14, 26, 19, 12, 7, 24, , 23, 17, 27, 10, 9, 32, 39, 17, 14, 19, 9, 5, 27, 20
 2, 14, 5, 5, 22, 24, 28, 24, 20, 10, 7, 18, 18, 19, 31, 18, 9, 7, 23, 17, 23, 35, 31, 9, 7, 28, 29, 22, 22, 25, 4, 5, 10, 26, 21, 32, 19, 14, 8, 28, 15, 23, 24, 21, 7, 4, 9, 20, 34, 16, 15, 8, 7, 21, 20, 21, 21, 20, 8, 4, 28, 17, 25, 18, 27, 6, 6, 25, 23, 27, 19, 21, 9, 3, 19, , 28, 23, 25, 6, 6, 23, 23, 21, 20, 21, 13, 5, 26, 18
 6, 10, 4, 7, 31, 32, 25, 26, 17, 5, 5, 20, 29, 24, 31, 22, 4, 5, 20, 24, 22, 57, 20, 7, 5, 31, 24, 20, 21, 16, 7, 8, 13, 24, 19, 34, 24, 11, 6, 18, 21, 21, 22, 22, 6, 4, 3, 27, 33, 26, 24, 4, 9, 23, 16, 19, 24, 23, 11, 6, 20, 22, 22, 28, 20, 8, 4, 28, 30, 26, 24, 22, 10, 7, 27, , 24, 28, 17, 6, 8, 28, 31, 19, 24, 24, 9, 4, 27, 21
 3, 15, 9, 4, 22, 25, 26, 24, 23, 8, 6, 22, 23, 21, 25, 29, 13, 5, 17, 23, 27, 36, 28, 8, 7, 24, 24, 18, 26, 24, 7, 5, 8, 23, 26, 36, 24, 9, 4, 28, 21, 23, 22, 27, 8, 5, 4, 26, 32, 20, 26, 10, 4, 29, 26, 27, 21, 23, 6, 8, 26, 28, 32, 30, 28, 9, 5, 27, 17, 28, 32, 19, 9, 3, 24, , 29, 27, 27, 3, 5, 26, 29, 21, 27, 26, 8, 9, 25, 19
 1, 14, 8, 5, 26, 31, 30, 23, 18, 6, 3, 22, 22, 18, 18, 34, 8, 8, 26, 26, 19, 39, 21, 7, 5, 27, 24, 23, 18, 21, 5, 6, 5, 28, 28, 37, 30, 9, 9, 26, 21, 23, 19, 21, 11, 7, 11, 26, 31, 24, 15, 12, 7, 27, 25, 22, 22, 19, 9, 11, 26, 22, 23, 20, 26, 12, 5, 27, 18, 26, 27, 20, 11, 9, 25, , 22, 22, 18, 11, 7, 28, 31, 14, 23, 29, 8, 4, 27, 19
 7, 9, 6, 5, 23, 26, 22, 23, 21, 8, 6, 14, 25, 24, 12, 25, 6, 4, 20, 25, 14, 69, 19, 6, 2, 21, 22, 23, 19, 26, 9, 5, 10, 23, 16, 31, 29, 8, 5, 19, 20, 23, 25, 27, 5, 5, 7, 14, 34, 15, 18, 9, 2, 23, 22, 17, 17, 21, 7, 7, 21, 22, 30, 16, 25, , 3, 22, 18, 21, 23, 19, 10, 4, 29, , 29, 14, 19, 9, 4, 26, 40, 23, 19, 21, 13, 5, 25, 12
 2, 17, 7, 4, 26, 27, , 24, 17, 4, 8, 21, 23, 16, 13, 27, 7, 6, 20, 27, 16, 41, 22, 7, 7, 23, 16, 17, 16, 21, 9, 8, 6, 23, 25, 29, 17, 6, 6, 20, 19, 16, 28, 19, 14, 4, 5, 23, 27, 21, 24, 9, 5, 21, 23, 23, 23, 18, 9, 6, 19, 29, 26, 19, 20, 11, 6, 23, 17, 22, 22, 17, 10, 6, 29, , 22, 24, 27, 17, 9, 28, 33, 23, 21, 28, 9, 8, 19, 26
 2, 15, 4, 3, 28, 31, 19, 20, 23, 11, 3, 25, 18, 27, 29, 21, 5, 3, 22, 24, 21, 30, 26, 11, 4, 28, 15, 18, 21, 18, 4, 5, 15, 24, 30, 32, 19, 7, 7, 28, 20, 25, 23, 16, 5, 3, 9, 25, 30, 24, 22, 8, 4, 23, 23, 27, 23, 21, 8, 8, 18, 22, 22, 23, 23, 9, 6, 29, 25, 25, 27, 18, 10, 5, 28, , 25, 23, 21, 9, 4, 30, 36, 34, 21, 28, 4, 4, 28, 29
 4, 10, 11, 4, 26, 19, 20, 20, 23, 6, 5, 23, 27, 26, 21, 22, 7, 3, 24, 25, 27, 58, 21, 13, 7, 23, 18, 21, 20, 21, 9, 5, 14, 23, 23, 29, 32, 7, 6, 29, 20, 26, 23, 33, 10, 2, 6, 30, 27, 21, 19, 6, 7, 26, 29, 23, 24, 27, 7, 7, 26, 28, 21, 19, 15, 10, 5, 23, 25, 24, 27, 24, 8, 4, 21, , 26, 21, 27, 9, 5, 35, 41, 28, 26, 18, 14, 4, 29, 23
 1, 16, 5, 6, 28, 30, 25, 13, 22, 5, 3, 19, 29, 25, 29, 25, 7, 4, 25, 23, 31, 60, 23, 7, 3, 23, 26, 18, 19, 21, 11, 4, 16, 19, 20, 26, 26, 8, 6, 26, 23, 26, 22, 22, 9, 5, 7, 21, 29, 19, 22, 4, 4, 29, 26, 22, 25, 31, 5, 6, 26, 18, 21, 24, 27, 10, 3, 30, 23, 19, 27, 29, 10, 5, 21, , 24, 19, 27, 6, 3, 30, 43, 17, 26, 15, 15, 6, 22, 24
 3, 14, 6, 2, 25, 25, 25, 17, 18, 6, 4, 15, 19, 22, 24, 22, 7, 5, 26, 23, 24, 75, 17, 8, 2, 25, 26, 13, 23, 24, 4, 4, 14, 27, 18, 43, 17, 9, 7, 22, 19, 32, 20, 20, 6, 7, 4, 22, 29, 20, 17, 11, 7, 17, 18, 24, 19, 26, 14, 6, 24, 26, 24, 17, 25, 8, 5, 26, 21, 20, 20, 19, 7, 4, 25, , 24, 19, 22, 10, 6, , 34, 20, 27, 17, 7, 6, 28, 16
 4, 10, 5, 6, 28, 31, 23, 23, 22, 6, 3, 25, 17, 23, 24, 21, 12, 7, 21, 26, 22, 48, 26, 9, 10, 29, 20, 20, 23, 22, 6, 3, 11, 22, 25, 44, 23, 11, 6, 29, 19, 23, 21, 18, 5, 7, 10, 23, 24, 25, 18, 12, 7, 19, 18, 23, 26, 21, 15, 11, 23, 23, 26, 21, 19, 5, 3, 23, 20, 22, 19, 20, 16, 3, 25, , 15, 26, 21, 8, 7, 26, 31, 27, 22, 14, 7, 4, 17, 22
 2, 11, 7, 2, 21, 32, 29, 22, , 6, 4, 21, 22, 26, 19, 16, 7, 8, 26, 24, 21, 31, 31, 8, 4, 26, 19, 28, 24, 18, 6, 5, 19, 19, 26, 39, 25, 11, 6, 25, 16, 19, 18, 20, 8, 6, 7, 23, 30, 21, 23, 9, 8, 22, 21, 21, 29, 19, 9, 9, 21, 22, 29, 23, 30, 8, 6, 23, 23, 21, 22, 16, 7, 3, 15, , 23, 20, 14, 11, 4, 29, 34, 27, 23, 29, 6, 7, 22, 19
 4, 15, , 5, 31, 32, 23, 16, 21, 6, 5, 26, 27, 29, 29, 23, 9, 4, 27, 28, 24, 40, 23, 5, 5, 28, 20, 23, 24, 19, 4, 5, 13, 24, 20, 37, 22, 13, 3, 22, 22, 16, 26, 23, 11, 4, 6, 21, 29, 21, 26, 6, 6, 24, 26, 18, 25, 21, 4, 7, 20, 26, 27, 24, 22, 10, 4, 18, 25, 22, 31, 22, 5, 6, 15, , 26, 27, , 13, 9, 35, 39, 25, 28, 34, 9, 4, 21, 24
 4, 17, 8, 8, 20, 34, 33, 25, 22, 9, 2, 24, 26, 28, 27, 28, 7, 3, 19, 25, 27, 41, 25, 7, 9, 30, 26, 28, 23, 25, 12, 5, 15, 26, 25, 39, 22, 8, 4, 25, 25, 19, 18, 23, 8, 7, 6, 20, 34, 22, 31, 8, 4, 20, 25, 25, 28, 23, 10, 7, 20, 21, 21, 18, 23, 17, 6, 23, 24, 24, 31, 30, 4, 4, 27, , 22, 26, 23, 4, 6, 30, 40, 21, 25, 31, 10, 6, 24, 31
 5, 18, 6, 3, 24, 35, 26, 22, 23, 5, 7, 20, 28, 24, 25, 24, 13, 5, 23, 29, 19, 26, 20, 7, 7, 30, 23, 18, 20, 25, 6, 4, 18, 25, 23, 32, 25, 7, 6, 21, 19, 15, 19, 21, 9, 2, 6, 28, 34, 20, 20, 11, 7, 21, 23, 24, 23, 16, 9, 10, 21, 25, 18, 17, 22, 11, 3, 23, 27, 22, 29, 29, 14, 5, 19, , 21, 24, 20, 9, 3, 34, 26, 24, 17, 33, 10, 6, 25, 20
 3, 8, 4, 7, 18, 38, 19, 26, 13, 10, 3, 25, 24, 26, 26, 21, 7, 8, 21, 17, 27, 34, 17, 9, 5, 26, 25, 15, 18, 17, 9, 8, 14, 18, 20, 32, 21, 10, 10, 21, 28, 15, 23, 26, 7, 2, 4, 24, 31, 23, 14, 8, 5, 23, 26, 25, 12, 18, 9, 8, 23, 23, 21, 15, 21, 8, 6, 19, 19, 23, 24, 30, 9, 7, 26, , 24, 19, 20, 11, 6, 33, 32, 18, 24, 21, 10, 6, 19, 18
 7, 13, 10, 3, 16, 31, 25, 21, 21, 8, 6, 16, 23, 17, 23, 20, 7, 6, 16, 20, 20, 31, 19, 2, 4, 26, 18, 22, 24, 22, 6, 5, 17, 19, 28, 33, 25, 14, 8, 22, 23, 22, 23, 21, 3, 6, 5, 22, 23, 23, 31, 9, 3, 19, 28, 23, 18, 24, 7, 7, 25, 22, 23, 22, 21, 6, 7, 20, 23, 19, 24, 20, 6, 6, 29, , 18, 20, 27, 10, 6, 34, 29, 26, 20, 21, 7, 4, 26, 28
 2, 13, 7, 6, 29, 35, 27, 26, 31, 7, 3, 20, 24, 24, 24, 22, 6, 2, 29, 20, 24, 18, 23, 7, 8, 29, 23, 26, 26, 21, 7, 5, 14, 23, 32, 37, 28, 8, 7, 22, 21, 22, 26, 23, 9, 5, 5, 29, 32, 16, 26, 7, 6, 25, 18, 23, 19, 21, 5, 7, 32, 20, 20, 23, 28, 12, 4, 27, 20, 17, 29, 22, 6, 5, 24, , 29, 29, 26, 6, 7, 36, 36, 29, 25, 33, 10, 8, 24, 22
 3, 12, 7, 7, 29, , 20, 22, 32, 7, 9, 26, 28, 25, 22, 31, 4, 8, 28, 29, 18, 29, 27, 13, 6, 24, 24, 25, 21, 20, 12, 2, 14, 29, 29, 27, 23, 13, 6, 22, 25, 19, 22, 24, 5, 3, 6, 26, 33, 25, 22, 9, 3, 24, 30, 21, 28, 17, 9, 7, 25, 24, 23, 21, 24, 6, 5, 24, 22, 18, 26, 21, 5, 7, 31, , 24, 30, 25, 16, 7, 36, 36, 27, 28, 28, 12, 6, 16, 29
 3, 7, 6, 3, 36, 28, 29, 17, 31, 12, 8, 26, 27, 24, 20, 33, 11, 5, 30, 18, 22, 35, 20, 11, 4, 35, 23, 16, 18, 21, 10, 6, 17, 22, 24, 35, 29, 7, 5, 26, 23, 28, 18, 23, 6, 5, 4, 21, 36, 19, 17, 11, 6, 28, 18, 23, 21, 18, 7, 9, 24, 15, 24, 21, 15, 17, 7, 31, 25, 27, 22, 22, 16, X, 25, , 26, 25, 23, 10, 4, 26, 40, 25, 25, 25, 13, 9, 30, 27
 3, , , 3, 34, 28, 22, 20, 22, 4, 3, 15, 25, 23, 18, 23, 12, 10, 16, 25, 20, 25, 21, 4, 4, 32, 26, 25, 20, 15, 6, 6, 15, 28, 22, 36, 19, 9, 7, 24, 27, 15, 30, 21, 9, 5, 5, 24, 31, 15, 13, 10, 8, 18, 16, 18, 21, 23, 11, 10, 30, 25, 26, 21, 27, 14, 4, 23, 19, 23, 25, 25, 7, X, 20, , 23, 21, 15, 8, 3, 37, 38, 22, 30, 22, 7, 10, 23, 26
 3, 9, 4, 4, 31, 28, 31, 26, , 8, 4, 26, 28, 14, 22, 22, 13, 7, 21, 24, 25, 21, 27, 8, 5, 31, 23, 23, 19, 17, 6, 3, 18, 21, 23, 35, 21, 10, 3, 23, 25, 19, 28, 22, 8, 9, 6, 17, 33, 12, 20, 5, 8, 23, 22, 24, 24, 25, 6, 6, 24, 23, 23, 16, 17, 6, 6, 26, 20, 22, 25, 20, 11, X, 24, , 34, 20, 14, 9, 8, 27, 34, 24, 25, 24, 7, 4, 22, 24
 3, 15, 5, 6, , 40, 26, 21, 25, 9, 5, 25, 26, 29, 31, 28, 8, 6, 31, 27, 25, 23, 26, 7, 4, 31, 20, 21, 28, 24, 9, 2, 14, 22, 30, 34, 27, 10, 2, 19, 23, 25, 24, 17, 5, 3, 10, 16, 37, 22, 19, 8, 3, 26, 23, 22, 28, 23, 3, 6, 23, 21, 23, 18, 17, 10, 3, 17, 24, 27, 22, 17, 8, X, 18, , 28, 26, 27, 3, 11, 27, 43, 27, 20, 26, 8, 5, 26, 23
 2, , , 7, 24, 25, 25, 17, 17, 12, 8, 21, 23, 24, 17, 24, 14, 6, 32, 21, 27, 21, 24, 6, 7, 35, 26, 19, 26, 19, 7, 5, 13, 24, 25, 32, 24, 11, 5, 24, 30, 35, 20, 20, 8, 3, 8, 19, 29, 18, 21, 10, 6, 25, 20, 27, 24, 24, 9, 5, 12, 17, 30, 20, 26, 10, 3, 15, 29, 26, 29, 28, 7, X, 19, , 25, 28, 17, 7, 5, 30, 36, 22, 20, 24, 11, 6, 32, 29
 2, 12, 10, 4, 32, 27, 25, 19, 21, 8, 4, 21, 13, 24, 22, 23, 10, 5, 22, 18, 17, 23, 20, 11, 5, 39, 21, 20, 21, 22, 10, 6, 11, 34, 23, 35, 21, 5, 5, 25, 16, 20, 22, 22, 7, 6, 8, 30, 34, 23, 23, 13, 7, 21, 19, 16, 21, 14, 9, 6, 23, 21, 19, 23, 23, 15, 5, 19, 24, 21, 23, 29, 12, X, 19, , 24, 24, 23, 13, 2, 36, 41, 25, 20, 23, 9, 8, 26, 27
 9, 15, 5, 3, 30, 24, 18, 18, 21, 7, 5, 27, 22, 19, 16, 19, 8, 5, 29, 19, 22, 22, 21, 11, 4, 41, 24, 25, 15, 20, 9, 2, 18, 29, 24, 39, 27, 14, 3, 25, 20, 24, 20, 19, 5, 4, 6, 21, 28, 16, 19, 12, 3, 24, 21, 26, 15, 18, 13, 5, 25, 20, 21, 26, 19, 13, 6, 21, 28, 21, 19, 17, 10, X, 20, , 26, 19, 29, 9, 6, 29, 44, 18, 15, 26, 10, 5, 25, 20
 4, 17, 6, 10, 29, 29, 20, 19, 18, 12, 5, 17, 24, 22, 24, 19, 11, 3, 25, 16, 21, 21, 17, 6, 6, 37, 19, 21, 17, 17, 8, 9, 27, 37, 22, 35, 26, 9, 7, 21, 17, 17, 18, 22, 6, 2, 7, 28, 27, 12, 24, 4, 5, 23, 16, 21, 19, 17, 9, 5, 20, 18, 13, 24, 22, 7, 6, 18, 18, 8, 24, 26, 10, 9, 25, , 25, 19, 16, 9, 5, 32, 38, 27, 18, 26, 11, 9, 21, 18
 2, 11, 9, 5, 29, 31, 22, 23, 17, 9, 5, 21, 29, 19, 23, 24, 7, 7, 23, 31, 20, 32, 21, 5, 10, 32, 18, 24, 25, 21, 8, 4, 21, 29, 32, 34, 32, 12, 6, 23, 27, 24, 30, 26, 7, 7, 5, 18, 29, 14, 18, 5, 5, 25, 30, 22, 21, 20, 5, 8, 27, 29, 25, 23, 28, 12, 6, 30, 24, 22, 20, 30, 8, 7, 32, , 22, 19, 17, 9, 4, 33, 40, 21, 28, 25, 7, 3, 23, 29
 4, 6, 4, 4, 28, 31, 22, 23, 26, 10, 4, 22, 24, 35, 24, 26, 11, 5, 35, 29, 24, 37, 14, 13, 4, 30, 20, 14, 25, 21, 10, 5, 21, 34, 26, 32, 27, 8, 5, 27, 29, 22, 18, 26, 9, 5, 8, 23, 32, 22, 22, 10, 3, 21, 23, 27, 25, 22, 5, 12, 32, 30, 20, 26, 25, 6, 3, 25, 24, 20, 25, 20, 9, 9, 28, , 29, 22, 25, 9, 4, 28, 29, 19, 18, 17, 9, 7, 24, 22
 3, 9, 5, 3, 23, 35, , 21, 28, 9, 2, 20, 24, 25, 19, 23, 6, 5, 25, 19, 21, 30, 23, 5, 5, 34, 20, 23, 21, 22, 6, 6, 19, 27, 30, 39, 26, 9, 9, 27, 26, 23, 22, 19, 14, 9, 7, 24, 28, 27, 10, 9, 9, 28, 18, 26, 16, 22, 12, 7, 26, 15, 19, 20, 16, 11, 8, 30, 30, 18, 25, 23, X, 4, 22, , 22, 24, 27, 11, 6, 30, 34, 24, 22, 14, 8, 3, 25, 24
