 2, 4, 2, 2, 7, 10, 8, 10, 7, 7, 6, 7, 4, 2, 10, 9, 4, 6, 9, 5, 15, 6, 9, 1, 3, 14, 10, 11, 3, 7, 5, 2, 0, 14, 8, 12, 6, 5, 2, 9, 9, 13, 4, 4, 4, 2, 9, 7, 5, 8, 3, 2, 4, 4, 3, 6, 4, 4, 3, 5, 5, 6, 5, 8, 3, 5, 3, 5, 12, 7, 10, 12, 7, X, 11, , 6, 6, 10, 2, 1, 7, 9, 8, 12, 10, 4, 2, 6, 5
 2, 7, 5, 0, 9, 12, 6, 6, 4, 3, 3, 4, 2, 6, 9, 4, 2, 0, 11, 10, 10, 8, 9, 2, 0, 4, 6, 11, 5, 9, 8, 3, 0, 14, 5, 7, 12, 4, 2, 5, 9, 9, 11, 6, 4, 2, 2, 10, 4, 6, 13, 3, 4, 7, 6, 10, 3, 6, 4, 4, 11, 10, 7, 9, 3, 5, 2, 7, 10, 9, 11, 7, 5, X, 3, , 5, 4, 10, 3, 4, 7, 8, 8, 4, 11, 6, 2, 6, 7
 5, 2, 10, 0, 8, 6, 3, 7, 3, 4, 4, 7, 11, 7, 7, 13, 6, 2, 9, 10, 10, 6, 9, 2, 3, 11, 7, 3, 11, 6, 1, 1, 0, 7, 8, 8, 5, 2, 2, 5, 7, 5, 5, 6, 2, 3, 3, 7, 5, 8, 3, 3, 5, 10, 7, 6, 5, 10, 2, 3, 5, 5, 2, 7, 4, 5, 4, 14, 9, 5, 17, 5, 1, X, 6, , 10, 4, 9, 3, 4, 9, 10, 9, 7, 6, 2, 4, 6, 6
 2, 7, 3, 5, 8, 8, 14, 4, 3, 5, 2, 3, 5, 5, 14, 10, 7, 5, 12, 6, 6, 9, 7, 5, 2, 12, 7, 12, 10, 5, 3, 1, 0, 11, 6, 7, 10, 2, 2, 7, 7, 11, 12, 4, 3, 2, 3, 5, 7, 8, 4, 2, 1, 6, 5, 4, 5, 9, 2, 6, 7, 6, 5, 2, 12, 2, 2, 3, 9, 3, 7, 13, 4, X, 3, , 6, 7, 7, 3, 2, 8, 13, 5, 8, 2, 5, 5, 11, 8
 1, 3, 6, 3, 11, 9, 7, 9, 5, 2, 4, 11, 2, 4, 5, 10, 2, 2, 13, 4, 9, 3, 8, 5, 5, 9, 0, 8, 6, 6, 4, 2, 0, 4, 4, 5, 7, 4, 5, 8, 8, 7, 3, 5, 4, 2, 5, 5, 4, 9, 6, 5, 2, 9, 4, 10, 4, 7, 3, 3, 6, 2, 14, 3, 4, 4, 5, 7, 10, 8, 8, 8, 3, X, 12, , 5, 11, 10, 5, 3, 7, 8, 15, 5, 11, 4, 4, 10, 5
 2, 5, 2, 4, 2, 7, 11, 4, 6, 5, 2, 7, 6, 5, 3, 10, 9, 4, 9, 6, 9, 9, 5, 5, 2, 6, 6, 3, 7, 13, 2, 2, 0, 11, 11, 9, 5, 5, 2, 9, 11, 7, 7, 7, 2, 2, 2, 8, 5, 12, 6, 5, 4, 0, 8, 12, 8, 11, 1, 6, 11, 5, 6, 5, 11, 2, 7, 9, 7, 12, 8, 4, 3, X, 6, , 6, 7, 6, 0, 3, 9, 11, 9, 10, 6, 0, 4, 16, 9
 3, 6, 3, 2, 6, 5, 6, 5, 6, 5, 3, 7, 7, 6, 6, 4, 6, 2, 11, 12, 5, 4, 10, 4, 4, 9, 7, 6, 3, 6, 2, 0, 0, 8, 12, 9, 10, 0, 3, 3, 6, 12, 9, 5, 2, 2, 6, 4, 3, 8, 7, 3, 3, 4, 5, 2, 6, 3, 4, 4, 11, 4, 4, 3, 5, 3, 4, 9, 8, 10, 9, 6, 3, X, 10, , 9, 9, 4, 6, 2, 14, 7, 4, 8, 4, 10, 2, 6, 10
 0, 5, 3, 1, 6, 4, 4, 3, 7, 4, 2, 5, 4, 7, 11, 6, 5, 2, 6, 6, 10, 3, 4, 2, 2, 6, 7, 9, 6, 6, 2, 1, 0, 11, 7, 9, 5, 5, 4, 8, 5, 11, 12, 10, 2, 4, 0, 9, 9, 12, 8, 4, 1, 14, 5, 8, 5, 6, 4, 0, 3, 10, 6, 8, 5, 2, 1, 7, 11, 7, 5, 12, 5, X, 10, , 2, 13, 8, 6, 4, 11, 6, 9, 5, 5, 2, 2, 11, 8
 2, 3, 4, 2, 4, 5, 3, 3, 5, 4, 1, 7, 4, 8, 6, 8, 4, 2, 6, 7, 7, 10, 8, 3, 10, 8, 5, 8, 7, 10, 4, 3, 0, 10, 7, 7, 11, 0, 3, 4, 9, 8, 9, 5, 6, 3, 6, 9, 6, 6, 6, 6, 2, 6, 15, 9, 5, 13, 3, , 7, 5, 6, 7, 9, 3, 6, 7, 4, 4, 8, 7, 5, X, 6, , 4, 8, 5, 2, 4, 9, 8, 3, 7, 8, 2, 4, 16, 7
 2, 5, 0, 2, 6, 6, 4, 13, 3, 1, 2, 3, 12, 5, 7, 4, 4, 2, 10, 5, 6, 8, 8, 3, 2, 6, 12, 8, 6, 6, 3, 3, 0, 5, 3, 7, 14, 6, 2, 4, 11, 7, 0, 8, 6, 2, 6, 8, 4, 12, 9, 2, 8, 8, 10, 6, 10, 12, 2, 2, 9, 11, 10, 7, 9, 2, 2, 12, 4, 9, 9, 9, 6, X, 11, , 8, 3, 5, 4, 2, 12, 4, 12, 13, 4, 4, 5, 12, 6
 5, 4, 2, 4, 5, 4, 6, 11, 9, 2, 4, 7, 8, 6, 9, 10, 4, 2, 11, 6, 6, 7, 6, 4, 3, 5, 11, 6, 19, 9, 5, 2, 0, 7, 9, 3, 9, 4, 1, 5, 6, 4, 8, 3, 0, 2, 3, 8, 8, 6, 6, 7, 3, 10, 4, 11, 5, 6, 6, 0, 10, 4, 4, 4, 6, 4, 4, 5, 6, 7, 5, 12, 7, X, 11, , 12, 6, 5, 4, 3, 18, 7, 5, 14, 7, 6, 3, 9, 5
 3, 3, 3, 2, 6, 7, 10, 5, 12, 2, 2, 4, 12, 4, 10, 6, 5, 6, 8, 6, 6, 7, 9, 3, 3, 7, 6, 7, 11, 7, 5, 2, 0, 4, 8, 7, 6, 5, 3, 9, 14, 7, 5, 7, 0, 2, 3, 5, 2, 13, 8, 6, 6, 4, 11, 8, 9, 7, 6, 4, 8, 5, 6, 18, 5, 4, 3, 9, 7, 6, 4, 4, 5, X, 9, , 8, 8, 10, 2, 2, 12, 13, 5, 7, 6, 6, 2, 9, 9
 4, 2, 2, 0, 9, 4, 6, 5, , 4, 2, 3, 6, 11, 9, 2, 1, 7, 4, 11, 5, 14, 9, 6, 0, 13, 9, 4, 7, 5, 6, 0, 0, 6, 7, 5, 7, 2, 3, 7, 5, 7, 14, 5, 2, 3, 4, 10, 7, 6, 11, 3, 0, 9, 10, 4, 3, 10, 4, 4, 9, 9, 7, 11, 5, 2, 4, 8, 3, 6, 13, 2, 4, X, 10, , 6, 6, 7, 5, 2, 12, 8, 4, 8, 5, 4, 2, 6, 10
 3, 6, 0, 4, 5, 9, 6, 8, 5, 5, 5, 8, 5, 3, 7, 12, 7, 2, 7, 6, 9, 11, 6, 3, 2, 11, 4, 8, 10, 6, 3, 3, 0, 7, 7, 10, 10, 5, 4, 5, 7, 5, 8, 5, 3, 3, 4, 6, 9, 6, 8, 3, 2, 8, 5, 7, 8, 7, 0, 2, 2, 7, 9, 5, 9, 4, 6, 12, 6, 5, 9, 11, 5, X, 6, , 6, 10, 10, 6, 2, 3, 9, 10, 8, 10, 4, 5, 5, 15
 2, 4, 3, 3, 7, 2, 8, 10, 9, 7, 2, 8, 17, 10, 0, 8, 7, 3, 6, 7, 5, 3, 8, 5, 3, 14, 5, 5, 11, 4, 2, 4, 0, 7, 9, 9, 16, 9, 2, 6, 6, 9, 11, 12, 5, 2, 2, 5, , 9, 3, 5, 2, 6, 13, 5, 16, 5, 2, 3, 6, 5, 4, 11, 8, 4, 3, 8, 6, 4, 8, 3, 6, X, 8, , 5, 5, 12, 3, 5, 6, 2, 8, 7, 5, 4, 3, 7, 2
 2, 6, 3, 0, 7, 6, 3, 8, 6, 4, 3, 7, 14, 8, 7, 6, 3, 2, 9, 11, 9, 7, 12, 4, 2, 8, 9, 13, 5, 8, 0, 2, 2, 8, 14, 6, 19, 4, 0, 6, 6, 7, 7, 7, 4, 7, 2, 10, 0, 9, 9, 2, 0, 8, 13, 8, 9, 10, 2, 4, 6, 4, 7, 5, 4, 2, 1, 10, 4, 4, 9, 13, 5, X, 12, , 7, 3, 4, 3, 2, 15, 11, 8, 4, 6, 4, 3, 12, 14
 0, 3, 6, 2, 7, 10, 3, , 4, 3, 2, 6, 6, 7, 8, 4, 3, 4, 9, 10, 6, 8, 13, 8, 2, 4, 16, 5, 11, 8, 2, 4, 8, 8, 7, 14, 14, 2, 4, 7, 9, 6, 9, 4, 10, 3, 0, 13, 7, 4, 7, 10, 3, 7, 10, 4, 10, 8, 4, 3, 6, 6, 8, 8, 10, 5, 2, 13, 7, 10, 14, 9, 5, X, 6, , 9, 5, 5, 4, 3, 10, 4, 11, 9, 7, 7, 3, 3, 2
 2, 3, 10, 2, 4, 5, 2, 6, 8, 4, 7, 12, 9, 5, 11, 6, 3, 2, 8, 11, 9, 6, 7, 4, 4, 3, 9, 5, 8, 8, 2, 0, 18, 7, 10, 5, 6, 2, 2, 4, 10, 7, 8, 12, 5, 2, 5, 3, 13, 7, 6, 2, 2, 5, 11, 14, 9, 7, 2, 3, 13, 5, 1, 17, 8, 4, 6, 3, 11, 3, 8, 6, 6, X, 9, , 7, 3, 5, 9, 3, 12, 7, 8, 8, 6, 3, 6, 0, 7
 1, 4, 3, 3, 6, 8, 12, 8, 5, 3, 0, 10, 7, 4, 9, 4, 4, 2, 7, 7, 4, 10, 13, 6, 5, 5, 8, 9, 5, 7, 6, 2, 20, 17, 6, 12, 10, 3, 4, 7, 14, 11, 16, 11, 3, 3, 2, 3, 15, 4, 5, 3, 2, 9, 12, 5, 15, 7, 7, 4, 9, 10, 4, 10, 4, 6, 2, 13, 3, 6, 7, 10, 5, X, 5, , 7, 8, 5, 5, 1, 5, 8, 5, 5, 13, 2, 3, 6, 7
 2, 9, 4, 2, 8, 4, 4, 14, 2, 6, 0, 8, 7, 12, 5, 13, 4, 3, 4, 9, 9, 6, 10, 2, 4, 8, 4, 2, 9, 8, 0, 6, 19, 7, 9, 14, 19, 2, 2, 11, 12, 16, 0, 16, 3, 2, 2, 5, 8, 9, 6, 4, 2, 7, 13, 8, 13, 9, 8, 4, 5, 10, 7, 2, 6, 6, 2, 7, 13, 9, 10, 6, 4, X, 7, , 3, 8, 10, 7, 3, 12, 6, 5, 18, 6, 5, 2, 9, 10
 5, 9, 3, 3, 11, 7, 3, 13, 12, 5, 0, 10, 7, 12, 8, 9, 8, 0, 4, 9, 6, 12, 8, 5, 10, 19, 10, 11, 0, 13, 5, 2, 23, 11, 6, 10, 16, 5, 3, 10, 4, 4, 7, 4, 4, 2, 3, 10, 3, 10, 12, 2, 5, 9, 6, 9, 12, 9, 3, 1, 7, 11, 4, 6, 7, 6, 6, 12, 9, 2, 16, 6, 3, X, 14, , 9, 4, 10, 2, 3, 7, 5, 12, 13, 9, 3, 2, 15, 8
 4, 10, 2, 6, 11, 10, 2, 5, 10, 2, 2, 7, 5, 4, 5, 14, 2, 4, 5, 5, 14, 3, 10, 3, 8, 6, 16, 12, 12, 7, 4, 5, 19, 9, 6, 9, 15, 4, 4, 12, 13, 8, 11, 3, 2, 1, 2, 8, 8, 11, 6, 2, 4, 8, 9, 7, 5, 7, 4, 3, 7, 12, 5, 10, 9, 2, 4, 5, 3, 12, 6, 14, 9, X, 11, , 11, 11, 10, 5, 3, 14, 6, 13, 5, 13, 2, 4, 10, 9
 3, 9, , 3, 3, 5, 5, 7, 2, 3, 2, 7, 8, 8, 4, 11, 3, 4, 9, 5, 8, 8, 6, 2, 3, 8, 9, 3, 8, 3, 3, 3, 26, 8, 4, 7, 18, 2, 0, 8, 8, 10, 15, 3, 5, 2, 2, 6, 7, 8, 14, 3, 7, 12, 11, 8, 9, 11, 5, 3, 8, 7, 11, 11, 9, 1, 3, 9, 9, 10, 11, 11, 2, X, 7, , 7, 11, 10, 2, 5, 8, 6, 10, 13, 6, 6, 6, 9, 6
 2, 6, 4, 1, 1, 7, 5, 4, 2, 4, 4, 14, 8, 6, 9, 4, 6, 2, 6, 23, 9, 9, 9, 3, 3, 15, 8, 16, 15, 14, 8, 3, 18, 2, 13, 3, 12, 2, 2, 5, 13, 3, 5, 9, 5, 2, 0, 3, 8, 8, 6, 4, 2, 7, 10, 8, 10, 9, 6, 4, 5, 9, 10, 6, 6, 6, 9, 7, 10, 3, 11, 9, 5, X, 10, , 4, 8, 8, 2, 2, 7, 9, 8, 17, 4, 4, 5, 8, 6
 2, 6, 4, 5, 7, 10, 8, 15, 13, 8, 0, 11, 10, 16, 8, 10, 2, 2, 9, 7, 7, 9, 6, 4, 2, X, 14, 4, 10, 6, 2, 4, 10, 8, 9, 2, 6, 3, 3, 13, 8, 11, 10, 8, 3, 7, 5, 10, 9, 11, 8, 6, 5, 3, 10, 5, 15, 9, 5, 2, 7, 7, 4, 5, 4, 0, 3, 11, 13, 11, 8, 10, 7, X, 6, , 8, 7, 7, 3, 2, 6, 14, 8, 12, 12, 3, 2, 7, 10
 2, 7, 3, 3, 6, 8, 7, 6, 4, 6, 3, 10, 9, 14, 4, 9, 6, 3, 11, 7, 6, 3, 9, 2, 2, 15, 5, 7, 7, 6, 3, 3, 3, 9, 6, 8, 6, 6, 1, 4, 11, 12, 5, 9, 4, 5, 3, 8, 9, 4, 6, 2, 4, 14, 6, 4, 16, 6, 6, 3, 7, 3, 8, 10, 8, 2, 3, 10, 14, 7, 9, 11, 5, X, 13, , 11, 7, 6, 2, 2, 6, 7, 9, 6, 21, 4, 3, 15, 15
 2, 3, 6, 5, 3, 4, , 3, 5, 2, 5, 4, 9, 9, 5, 10, 5, 6, 19, 9, 12, 12, 10, 3, 3, 12, 3, 9, 14, 10, 2, 2, 7, 6, 5, 11, 12, 3, 3, 12, 11, 8, 9, 6, 4, 1, 4, 15, 9, 12, 6, 6, 2, 8, 5, 10, 8, 9, 4, 3, 9, 8, 4, 9, 12, 3, 0, 9, 13, 14, 5, 7, 3, X, 13, , 14, 8, 14, 3, 4, 4, 15, 17, 8, 12, 6, 4, 9, 8
 5, 3, 7, 1, 8, 13, 2, 5, 8, 1, 4, 10, 9, 9, 5, 9, 4, 6, 8, 9, 4, 14, 11, 5, 7, 12, 11, 5, 8, 7, 3, 6, 6, 6, 10, 12, 4, 6, 2, 13, 9, 10, 13, 4, 6, 5, 6, 5, 8, 6, 10, 2, 4, 4, 10, 11, 8, 6, 6, 4, 10, 6, 13, 11, 11, 3, 4, 10, 12, 13, 3, 13, 0, X, 6, , 18, 12, 4, 3, 3, 10, 9, 9, 6, 6, 4, 2, 9, 8
 2, , 4, 5, 8, 6, 6, 7, 16, 3, 3, 7, 8, 9, 12, 7, 2, 6, 14, 7, 10, 6, 12, 6, 6, 3, 6, 6, 9, 10, 2, 0, 0, 5, 11, 0, 9, 3, 3, 4, 10, 7, 10, 6, 5, 2, 0, 8, 10, 10, 12, 4, 4, 5, 15, 4, 9, 6, 4, 3, 15, 10, 8, 7, 10, 7, 3, 5, 10, 10, 9, 20, 6, X, 12, , 9, 5, 8, 3, 2, 4, 12, 9, 7, 8, 0, 2, 8, 11
 2, 7, 7, 3, 4, 11, 8, 5, 12, 1, 0, 4, 10, 6, 12, 6, 5, 2, 4, 10, 4, 7, 6, 4, 6, 2, 5, 8, 11, 11, 3, 4, 8, 14, 9, 6, 3, 3, 2, 2, 13, 8, 8, 9, 2, 3, 2, 4, 13, 15, 7, 3, 1, 8, 12, 4, 9, 11, 4, 3, 6, 13, 9, 9, 5, 2, 4, 6, 11, 10, 8, 13, 3, X, 8, , 7, 8, 10, 4, 0, 8, 13, 7, 10, 9, 5, 7, 12, 8
 1, 5, 3, 6, 4, 10, 2, 12, 8, 3, 0, 2, 8, 12, 8, 11, 0, 2, 14, 7, 9, 7, 12, 4, 2, 3, 10, 9, 6, 10, 5, 5, 0, 11, 6, 3, 14, 5, 2, 8, 6, 10, 9, 5, 4, 3, 10, 8, 8, 4, 14, 5, 2, 10, 5, 10, 4, 8, 4, 2, 14, 8, 8, 7, 8, 6, 6, 14, 5, 17, 13, 4, 8, X, 4, , 7, 8, 8, 4, 2, 10, 16, 10, 7, 10, 5, 4, 5, 9
 1, 6, 4, 4, 11, 9, 7, 6, 12, 6, 2, 6, 7, 12, 5, 8, 5, 5, 9, 6, 9, 7, 10, 6, 3, 8, 6, 7, 13, 8, 2, 3, 5, 12, 9, 6, 12, 4, 2, 11, 8, 11, 3, 10, 2, 3, 2, 8, 22, 5, 12, 4, 2, 8, 8, 7, 6, 8, 4, 0, 9, 12, 7, 5, 9, 5, 2, 12, 13, 9, 17, 9, 4, X, 12, , 12, 9, 12, 2, 3, 8, 6, 7, 7, 5, 3, 3, 7, 9
 2, 7, 3, 3, 11, 10, 8, 9, 7, 4, 3, 5, 6, 13, 3, 8, 4, 3, 12, 11, 6, 5, 9, 6, 4, 13, 10, 9, 0, 5, 4, 2, 5, 8, 5, 6, 12, 3, 3, 5, 9, 7, 21, 8, 2, 2, 3, 14, 12, 6, 12, 2, 3, 9, 8, 3, 5, 14, 1, 5, 7, 6, 15, 5, 8, 3, 3, 5, 2, 12, 3, 11, 5, X, 5, , 10, 9, 9, 4, 0, 7, 7, 8, 14, 10, 9, 2, 8, 8
 5, 6, 4, 2, 5, 5, 5, 5, 9, 2, 4, 7, 7, 9, 9, 9, 3, 0, 9, 12, 6, 12, 13, 5, 2, 11, 10, 14, 7, 4, 4, 2, 2, 11, 6, 6, 7, 5, 0, 13, 17, 10, 6, 6, 5, 3, 3, 8, 10, 9, 7, 4, 1, 11, 11, 4, 11, 12, 4, 5, 6, 3, 12, 10, 4, 4, 2, 5, 4, 8, 11, 12, 3, X, 12, , 10, 5, 5, 4, 5, 7, 8, 7, 17, 8, 6, 3, 12, 7
 2, 8, 5, 6, 5, 8, 8, 8, 10, 2, 8, 12, 9, 9, 10, 11, 5, 4, 9, 10, 9, 11, 4, 3, 4, 11, 13, 6, 5, 8, 5, 2, 8, 10, 7, 24, 10, 5, 1, 7, 8, 6, 12, 8, 9, 3, 3, 14, 12, 4, 7, 8, 4, 7, 6, 4, 7, 3, 3, 2, 7, 18, 7, 8, 10, 2, 0, 12, 6, 7, 12, 13, 3, X, 10, , 7, 5, 7, 4, 4, 14, 7, 8, 8, 11, 4, , 9, 11
 3, 4, 3, 2, 7, 11, 16, 9, 4, 4, 4, 5, 8, 13, 12, 5, 4, 2, 7, 8, 11, 6, 5, 2, 4, 17, 13, 3, 6, 6, 4, 4, 1, 9, 17, 8, 5, 5, 3, 10, 9, 7, 7, 7, 2, 0, 0, 9, 5, 14, 8, 2, 2, 5, 3, 9, 14, 6, 4, 5, 2, 7, 10, 8, 9, 3, 4, 3, 15, 4, 12, 10, 3, X, 13, , 7, 5, 13, 3, 5, 11, 0, 9, 5, 6, 2, 3, 14, 7
 3, 5, 4, 6, 7, 3, 16, 16, , 2, 2, 5, 10, 7, 9, 4, 3, 3, 6, 12, 12, 6, 8, 3, 2, 10, 6, 5, 7, 4, 4, 2, 7, 7, 10, 8, 13, 3, 4, 5, 7, 6, 10, 11, 4, 3, 2, 10, 7, 0, 11, 3, 2, 5, 2, 5, 4, 6, 3, 6, 10, 9, 6, 13, 6, 2, 0, 9, 11, X, 12, 8, 6, X, 9, , 8, 8, 9, 4, 0, 12, 7, 12, 15, 9, 2, 4, 16, 10
 2, 9, 4, 3, 11, 5, 14, 3, 5, 5, 2, 8, 10, 10, 9, 7, 3, 2, 14, 8, 11, 8, 11, 3, 3, 16, 14, 6, 7, 11, 3, 3, 6, 16, 3, 10, 13, 3, 5, 12, 13, 8, 12, 8, 5, 0, 4, 7, 6, 7, 8, 5, 4, 9, 13, 6, 12, 10, 7, 3, 7, 5, 5, 9, 5, 3, 3, 2, 6, 12, 16, 11, 4, X, 4, , 5, 7, 9, 5, 3, 10, 11, 8, 11, 16, 4, 3, 11, 12
 1, , 5, 7, 9, 3, 19, 5, 7, 4, 3, 10, 9, 12, 3, 4, 1, 0, 5, 8, 5, 10, 6, 5, 4, 14, 18, 8, 10, 3, 9, 2, 4, 14, 10, 5, 8, 7, 0, 10, 8, 11, 12, 9, 2, 2, 5, 11, 16, 7, 7, 2, 0, 6, 7, 6, 8, 5, 3, 2, 12, 5, 4, 8, 11, 7, 2, 6, 7, 11, 6, 16, 4, X, 10, , 9, 10, 11, 2, 4, 14, 11, 20, 7, 9, 4, 4, 9, 9
 2, 7, 3, 3, 11, 12, 25, 9, 11, 2, 2, 10, 11, 12, 4, 12, 4, 3, 13, 4, 10, 12, 9, 4, 3, 12, 7, 10, 11, 12, 6, 2, 2, 7, 10, 9, 7, 8, 2, 5, 7, 10, 7, 4, 9, 4, 2, 6, 7, 10, 14, 5, 3, 10, 11, 7, 12, 6, 4, 2, 9, 6, 9, 4, 8, 2, 3, 7, 6, 8, 14, 3, 5, X, 6, , 4, 3, 7, 3, 4, 16, 12, 11, 6, 6, 6, 6, 12, 6
 4, 6, 2, 2, 11, 9, 18, 9, 8, 4, 2, 11, 6, 7, 9, 18, 2, 2, 15, 5, 8, 6, 10, 3, 6, 8, 7, 8, 8, 4, 4, 2, 4, 11, 13, 11, 2, 5, 2, 12, 12, 12, 12, 10, 6, 2, 3, 12, 16, 13, 10, 5, 3, 9, 9, 3, 10, 6, 5, 2, 7, 8, 9, 4, 4, 2, 1, 10, 8, 12, 8, 4, 2, X, 10, , 16, 6, 9, 6, 2, 7, 4, 7, 6, 6, 5, 2, 14, 8
 2, 5, 3, 4, 14, 15, 8, 7, 6, 5, 2, 14, 17, 10, 7, 8, 5, 2, 9, 7, 7, 12, 5, 4, 2, 16, 6, 13, 4, 14, 5, 2, 2, 16, 10, 4, 6, 4, 4, 11, 11, 11, 13, 4, 2, 2, 6, 13, 7, 5, 10, 3, 3, 5, 7, 6, 9, 9, 3, 2, 7, 8, 11, 4, 13, 2, 3, 5, 6, 14, 7, 12, 3, X, 12, , 14, 6, 1, 5, 2, 5, 8, 4, 9, 9, 9, 3, 8, 11
 2, 4, 4, 7, 5, 6, 17, 8, , 3, 3, 13, 12, 5, 11, 7, 5, 2, 6, 7, 12, 10, 5, 2, 2, 10, 9, 12, 10, 7, 7, 4, 5, 8, 9, 12, 9, 2, 2, 9, 5, 6, 9, 12, 4, 4, 3, 21, 6, 10, 11, 4, 4, 11, 15, 8, 4, 8, 5, 4, 15, 7, 7, 9, 13, 4, 7, 11, 16, 8, 8, 11, 6, X, 12, , 7, 6, 7, 3, 3, 10, 10, 7, 5, 10, 4, 4, 7, 5
 2, 6, 2, 2, 4, 8, 6, 2, 10, 4, 3, 30, 13, 14, 12, 8, 1, 2, 8, 8, 13, 11, 7, 5, 3, 2, 9, 11, 5, 11, 3, 3, 15, 9, 6, 8, 5, 6, 5, 11, 11, X, 8, 6, 6, 0, , 9, 5, 9, 10, 6, 8, 10, 8, 7, 7, 8, 5, 4, 6, 10, 4, 16, 10, 4, 2, 15, 9, 9, 9, 11, 5, X, 11, , 7, 15, 10, 4, 3, 8, 13, 4, 8, 6, 6, 3, 7, 11
 0, 10, 2, 2, 7, 9, 4, 8, 10, 2, 4, 0, 4, 14, 12, 10, 5, 6, 9, 10, 6, 10, 12, 6, 3, 3, 12, 9, 16, 7, 7, 4, 5, 13, 6, 11, 5, 2, 3, 12, 4, 12, 12, 4, 3, 0, 3, 13, 12, 5, 16, 4, 2, 16, 6, 11, 11, 10, 3, 5, 9, 9, 18, 7, 11, 2, 4, 8, 9, 13, 8, 7, 8, X, 12, , 7, 7, 13, 2, 2, 4, 20, 7, 7, 12, 4, 4, 9, 11
 2, 7, 3, 4, 6, 5, 17, 11, 3, 2, 2, 8, 12, 16, 13, 5, 3, 2, 4, 13, 3, 9, 7, 8, 3, 19, 15, 11, 5, 10, 4, 6, 2, 7, 6, 10, 4, 3, 2, 10, 14, 13, 6, 6, 3, 2, 5, 14, 10, 11, 13, 5, 5, 11, 16, 6, 12, 8, 4, 0, 10, 9, 6, 6, 5, 5, 3, 12, 10, 13, 9, 13, 5, X, 11, , 8, 14, 8, 3, 1, 16, 6, 9, 11, 9, 3, 6, 9, 9
 6, 4, 2, 2, 7, 7, 6, 7, 3, 2, 7, 10, 5, 7, 10, 9, 5, 2, 5, 10, 7, 16, 10, 4, 5, 15, 14, 7, 6, 6, 3, 2, 5, 14, 5, 10, 4, 2, 2, 14, 8, 13, 9, 13, 4, 1, 4, 9, 13, 5, 7, 5, 3, X, 4, 9, 14, 9, 5, 2, 9, 9, 7, 10, 7, 3, 4, 14, 26, 8, 5, 9, 8, X, 6, , 13, 18, 6, 1, 4, 7, 10, 4, 9, 12, 2, 3, 15, 7
 2, 13, 4, 4, 15, 13, 4, 7, 16, 3, 3, 10, 5, 8, 10, 11, 4, 1, 8, 3, 2, 4, 10, 6, 2, 13, 5, 7, 15, 16, 6, 2, 11, 9, 10, 13, 4, 3, 3, 12, 2, 4, 11, 11, 7, 2, 6, 10, 15, 12, 4, 5, 2, X, 6, 5, 14, 7, 4, 4, 9, 12, 5, 6, 9, 4, 2, 13, 6, 19, 9, 8, 6, X, 10, , 14, 5, 10, 7, 2, 15, 7, 12, 12, 13, 5, 3, 10, 18
 3, 10, 5, 2, 4, 8, 7, 18, 8, 4, 5, 11, 16, 7, 7, 22, 8, 7, 9, 4, 4, 3, 23, 4, 6, 10, 11, 7, 8, 9, 2, 5, 4, 11, 7, 23, 8, 6, 1, 12, 6, 5, 7, 12, 2, 2, 2, 14, 14, 0, 6, 6, 3, 10, 6, 10, 9, 7, 5, 6, 6, 9, 5, 3, 9, 4, 2, 11, 23, 4, 12, 6, 7, X, 9, , 7, 8, 9, 5, 0, 13, 7, 14, 12, 12, 3, 4, 11, 8
 2, , 2, 2, 10, 7, 6, 4, 7, 2, 0, 14, 12, 7, 10, 18, 0, 4, 8, 10, 5, 6, 5, 5, 7, 8, 7, 6, 7, 8, 6, 4, 7, 16, 4, 8, 5, 4, 4, 7, 11, 13, 15, 8, 6, 0, 4, 19, 10, 9, 6, 6, 4, 10, 16, 4, 9, 12, 2, 6, 11, 12, 13, 11, 14, 6, 3, 11, 9, 11, 7, 5, 3, X, 5, , 8, 17, 9, 4, 2, 8, 9, 5, 6, 14, 8, 4, 9, 7
 1, 5, 3, 4, 7, 6, 3, 10, 6, 3, 2, 6, 7, 5, 7, 12, 2, 0, 8, 8, 5, 9, 15, 9, 3, 4, 8, 6, 12, 11, 4, 2, 3, 8, 18, 6, 4, 3, 3, 8, 14, 10, 0, 6, 3, 0, 2, 8, 7, 10, 3, 8, 3, 6, 19, 4, 16, 4, 4, 7, 11, 13, 7, 7, 10, 4, 2, 10, 10, 12, 5, 12, 6, X, 5, , 11, 13, 8, 4, 2, 11, 5, 16, 7, 13, 4, 2, 11, 7
 3, 12, 3, 3, 15, 8, 7, 10, 12, 3, 7, 10, 8, 3, 3, 6, 6, 3, 13, 10, 11, 13, 12, 3, 6, 13, 6, 17, 13, 6, 5, 0, 9, 8, 11, 7, 2, 4, 5, 4, 15, 17, 14, 9, 4, 3, 4, 19, 16, 9, 17, 3, 2, 4, 7, 17, 9, 8, 4, 4, 6, 9, 10, 13, 7, 5, 2, 9, 8, 13, 15, 14, 5, X, 10, , 11, 16, 16, 7, 0, 5, 16, 8, 9, 10, 3, 6, 7, 9
